type;temps;posLatLon;posPix;NOcorner;center;nivZoom;trans
move;{"min":0,"sec":24,"mili":690};null;null;LatLng(55.845551, -4.420433);LatLng(55.845175, -4.419763);19;Point(1222, -606)
move;{"min":0,"sec":24,"mili":797};null;null;LatLng(55.845577, -4.420495);LatLng(55.8452, -4.419824);19;Point(1245, -589)
move;{"min":0,"sec":24,"mili":797};null;null;LatLng(55.845591, -4.42053);LatLng(55.845214, -4.419859);19;Point(1258, -580)
move;{"min":0,"sec":24,"mili":797};null;null;LatLng(55.845604, -4.420557);LatLng(55.845228, -4.419886);19;Point(1268, -571)
move;{"min":0,"sec":24,"mili":797};null;null;LatLng(55.845612, -4.420575);LatLng(55.845235, -4.419905);19;Point(1275, -566)
move;{"min":0,"sec":24,"mili":797};null;null;LatLng(55.845618, -4.420586);LatLng(55.845241, -4.419916);19;Point(1279, -562)
move;{"min":0,"sec":24,"mili":797};null;null;LatLng(55.84563, -4.420618);LatLng(55.845253, -4.419948);19;Point(1291, -554)
move;{"min":0,"sec":24,"mili":797};null;null;LatLng(55.845643, -4.420656);LatLng(55.845267, -4.419985);19;Point(1305, -545)
move;{"min":0,"sec":24,"mili":797};null;null;LatLng(55.845658, -4.420691);LatLng(55.845282, -4.42002);19;Point(1318, -535)
move;{"min":0,"sec":24,"mili":908};null;null;LatLng(55.845664, -4.420707);LatLng(55.845288, -4.420036);19;Point(1324, -531)
move;{"min":0,"sec":24,"mili":908};null;null;LatLng(55.845684, -4.420761);LatLng(55.845307, -4.42009);19;Point(1344, -518)
move;{"min":0,"sec":24,"mili":908};null;null;LatLng(55.8457, -4.42079);LatLng(55.845324, -4.42012);19;Point(1355, -507)
move;{"min":0,"sec":24,"mili":908};null;null;LatLng(55.845709, -4.420806);LatLng(55.845333, -4.420136);19;Point(1361, -501)
move;{"min":0,"sec":24,"mili":908};null;null;LatLng(55.84572, -4.420822);LatLng(55.845344, -4.420152);19;Point(1367, -494)
move;{"min":0,"sec":24,"mili":908};null;null;LatLng(55.845744, -4.420857);LatLng(55.845368, -4.420187);19;Point(1380, -478)
move;{"min":0,"sec":24,"mili":908};null;null;LatLng(55.845767, -4.420892);LatLng(55.84539, -4.420221);19;Point(1393, -463)
move;{"min":0,"sec":24,"mili":908};null;null;LatLng(55.845788, -4.420919);LatLng(55.845411, -4.420248);19;Point(1403, -449)
move;{"min":0,"sec":24,"mili":908};null;null;LatLng(55.845803, -4.420938);LatLng(55.845426, -4.420267);19;Point(1410, -439)
move;{"min":0,"sec":25,"mili":20};null;null;LatLng(55.845828, -4.420967);LatLng(55.845452, -4.420297);19;Point(1421, -422)
move;{"min":0,"sec":25,"mili":20};null;null;LatLng(55.84584, -4.420978);LatLng(55.845464, -4.420307);19;Point(1425, -414)
move;{"min":0,"sec":25,"mili":20};null;null;LatLng(55.845871, -4.42101);LatLng(55.845494, -4.420339);19;Point(1437, -394)
move;{"min":0,"sec":25,"mili":20};null;null;LatLng(55.84588, -4.421018);LatLng(55.845503, -4.420348);19;Point(1440, -388)
move;{"min":0,"sec":25,"mili":20};null;null;LatLng(55.84589, -4.421026);LatLng(55.845514, -4.420356);19;Point(1443, -381)
move;{"min":0,"sec":25,"mili":20};null;null;LatLng(55.84591, -4.421042);LatLng(55.845533, -4.420372);19;Point(1449, -368)
move;{"min":0,"sec":25,"mili":20};null;null;LatLng(55.845929, -4.421058);LatLng(55.845553, -4.420388);19;Point(1455, -355)
move;{"min":0,"sec":25,"mili":20};null;null;LatLng(55.84594, -4.421066);LatLng(55.845563, -4.420396);19;Point(1458, -348)
move;{"min":0,"sec":25,"mili":20};null;null;LatLng(55.845956, -4.421082);LatLng(55.84558, -4.420412);19;Point(1464, -337)
move;{"min":0,"sec":25,"mili":20};null;null;LatLng(55.845965, -4.421088);LatLng(55.845589, -4.420417);19;Point(1466, -331)
move;{"min":0,"sec":25,"mili":127};null;null;LatLng(55.84597, -4.42109);LatLng(55.845594, -4.42042);19;Point(1467, -328)
move;{"min":0,"sec":25,"mili":127};null;null;LatLng(55.845982, -4.421099);LatLng(55.845606, -4.420428);19;Point(1470, -320)
move;{"min":0,"sec":25,"mili":127};null;null;LatLng(55.845997, -4.421107);LatLng(55.845621, -4.420436);19;Point(1473, -310)
move;{"min":0,"sec":25,"mili":127};null;null;LatLng(55.846009, -4.421115);LatLng(55.845633, -4.420444);19;Point(1476, -302)
move;{"min":0,"sec":25,"mili":127};null;null;LatLng(55.846038, -4.421131);LatLng(55.845661, -4.42046);19;Point(1482, -283)
move;{"min":0,"sec":25,"mili":127};null;null;LatLng(55.846039, -4.421133);LatLng(55.845663, -4.420463);19;Point(1483, -282)
move;{"min":0,"sec":25,"mili":236};null;null;LatLng(55.846045, -4.421133);LatLng(55.845669, -4.420463);19;Point(1483, -278)
move;{"min":0,"sec":25,"mili":236};null;null;LatLng(55.846047, -4.421133);LatLng(55.84567, -4.420463);19;Point(1483, -277)
move;{"min":0,"sec":25,"mili":236};null;null;LatLng(55.84605, -4.421136);LatLng(55.845673, -4.420466);19;Point(1484, -275)
move;{"min":0,"sec":25,"mili":236};null;null;LatLng(55.846051, -4.421139);LatLng(55.845675, -4.420468);19;Point(1485, -274)
move;{"min":0,"sec":25,"mili":236};null;null;LatLng(55.846053, -4.421139);LatLng(55.845676, -4.420468);19;Point(1485, -273)
move;{"min":0,"sec":25,"mili":236};null;null;LatLng(55.846056, -4.421139);LatLng(55.845679, -4.420468);19;Point(1485, -271)
move;{"min":0,"sec":25,"mili":236};null;null;LatLng(55.846057, -4.421139);LatLng(55.845681, -4.420468);19;Point(1485, -270)
move;{"min":0,"sec":25,"mili":236};null;null;LatLng(55.84606, -4.421141);LatLng(55.845684, -4.420471);19;Point(1486, -268)
move;{"min":0,"sec":25,"mili":236};null;null;LatLng(55.846063, -4.421141);LatLng(55.845687, -4.420471);19;Point(1486, -266)
move;{"min":0,"sec":25,"mili":236};null;null;LatLng(55.846066, -4.421144);LatLng(55.84569, -4.420474);19;Point(1487, -264)
move;{"min":0,"sec":25,"mili":347};null;null;LatLng(55.846069, -4.421144);LatLng(55.845693, -4.420474);19;Point(1487, -262)
move;{"min":0,"sec":25,"mili":347};null;null;LatLng(55.846072, -4.421147);LatLng(55.845696, -4.420476);19;Point(1488, -260)
move;{"min":0,"sec":25,"mili":347};null;null;LatLng(55.846077, -4.421147);LatLng(55.8457, -4.420476);19;Point(1488, -257)
move;{"min":0,"sec":25,"mili":347};null;null;LatLng(55.846081, -4.421149);LatLng(55.845705, -4.420479);19;Point(1489, -254)
move;{"min":0,"sec":25,"mili":347};null;null;LatLng(55.846087, -4.421149);LatLng(55.845711, -4.420479);19;Point(1489, -250)
move;{"min":0,"sec":25,"mili":347};null;null;LatLng(55.846092, -4.421152);LatLng(55.845716, -4.420482);19;Point(1490, -247)
move;{"min":0,"sec":25,"mili":347};null;null;LatLng(55.846095, -4.421155);LatLng(55.845719, -4.420484);19;Point(1491, -245)
move;{"min":0,"sec":25,"mili":347};null;null;LatLng(55.846101, -4.421158);LatLng(55.845725, -4.420487);19;Point(1492, -241)
move;{"min":0,"sec":25,"mili":347};null;null;LatLng(55.846104, -4.421158);LatLng(55.845728, -4.420487);19;Point(1492, -239)
move;{"min":0,"sec":25,"mili":347};null;null;LatLng(55.846109, -4.42116);LatLng(55.845732, -4.42049);19;Point(1493, -236)
move;{"min":0,"sec":25,"mili":456};null;null;LatLng(55.846113, -4.421163);LatLng(55.845737, -4.420492);19;Point(1494, -233)
move;{"min":0,"sec":25,"mili":456};null;null;LatLng(55.846115, -4.421163);LatLng(55.845738, -4.420492);19;Point(1494, -232)
move;{"min":0,"sec":25,"mili":456};null;null;LatLng(55.846119, -4.421166);LatLng(55.845743, -4.420495);19;Point(1495, -229)
move;{"min":0,"sec":25,"mili":456};null;null;LatLng(55.846121, -4.421166);LatLng(55.845744, -4.420495);19;Point(1495, -228)
move;{"min":0,"sec":25,"mili":456};null;null;LatLng(55.846124, -4.421168);LatLng(55.845747, -4.420498);19;Point(1496, -226)
move;{"min":0,"sec":25,"mili":456};null;null;LatLng(55.846125, -4.421168);LatLng(55.845749, -4.420498);19;Point(1496, -225)
move;{"min":0,"sec":25,"mili":456};null;null;LatLng(55.846128, -4.421168);LatLng(55.845752, -4.420498);19;Point(1496, -223)
move;{"min":0,"sec":25,"mili":456};null;null;LatLng(55.846131, -4.421171);LatLng(55.845755, -4.4205);19;Point(1497, -221)
move;{"min":0,"sec":25,"mili":456};null;null;LatLng(55.846136, -4.421171);LatLng(55.845759, -4.4205);19;Point(1497, -218)
move;{"min":0,"sec":25,"mili":456};null;null;LatLng(55.846142, -4.421174);LatLng(55.845765, -4.420503);19;Point(1498, -214)
move;{"min":0,"sec":25,"mili":569};null;null;LatLng(55.846145, -4.421174);LatLng(55.845768, -4.420503);19;Point(1498, -212)
move;{"min":0,"sec":25,"mili":569};null;null;LatLng(55.846148, -4.421174);LatLng(55.845771, -4.420503);19;Point(1498, -210)
move;{"min":0,"sec":25,"mili":569};null;null;LatLng(55.846155, -4.421174);LatLng(55.845779, -4.420503);19;Point(1498, -205)
move;{"min":0,"sec":25,"mili":569};null;null;LatLng(55.84616, -4.421174);LatLng(55.845783, -4.420503);19;Point(1498, -202)
move;{"min":0,"sec":25,"mili":569};null;null;LatLng(55.846164, -4.421174);LatLng(55.845788, -4.420503);19;Point(1498, -199)
move;{"min":0,"sec":25,"mili":569};null;null;LatLng(55.846164, -4.421174);LatLng(55.845788, -4.420503);19;Point(1498, -199)
move;{"min":0,"sec":25,"mili":569};null;null;LatLng(55.846169, -4.421174);LatLng(55.845792, -4.420503);19;Point(1498, -196)
move;{"min":0,"sec":25,"mili":674};null;null;LatLng(55.846173, -4.421174);LatLng(55.845797, -4.420503);19;Point(1498, -193)
move;{"min":0,"sec":25,"mili":674};null;null;LatLng(55.846178, -4.421174);LatLng(55.845801, -4.420503);19;Point(1498, -190)
move;{"min":0,"sec":25,"mili":674};null;null;LatLng(55.846181, -4.421174);LatLng(55.845804, -4.420503);19;Point(1498, -188)
move;{"min":0,"sec":25,"mili":674};null;null;LatLng(55.846185, -4.421174);LatLng(55.845809, -4.420503);19;Point(1498, -185)
move;{"min":0,"sec":25,"mili":674};null;null;LatLng(55.846196, -4.421174);LatLng(55.845819, -4.420503);19;Point(1498, -178)
move;{"min":0,"sec":25,"mili":674};null;null;LatLng(55.846199, -4.421174);LatLng(55.845822, -4.420503);19;Point(1498, -176)
move;{"min":0,"sec":25,"mili":674};null;null;LatLng(55.846209, -4.421171);LatLng(55.845833, -4.4205);19;Point(1497, -169)
move;{"min":0,"sec":25,"mili":674};null;null;LatLng(55.846218, -4.421171);LatLng(55.845842, -4.4205);19;Point(1497, -163)
move;{"min":0,"sec":25,"mili":674};null;null;LatLng(55.846223, -4.421168);LatLng(55.845847, -4.420498);19;Point(1496, -160)
move;{"min":0,"sec":25,"mili":674};null;null;LatLng(55.846232, -4.421163);LatLng(55.845856, -4.420492);19;Point(1494, -154)
move;{"min":0,"sec":25,"mili":782};null;null;LatLng(55.846237, -4.42116);LatLng(55.84586, -4.42049);19;Point(1493, -151)
move;{"min":0,"sec":25,"mili":782};null;null;LatLng(55.846247, -4.421158);LatLng(55.845871, -4.420487);19;Point(1492, -144)
move;{"min":0,"sec":25,"mili":782};null;null;LatLng(55.846256, -4.421152);LatLng(55.84588, -4.420482);19;Point(1490, -138)
move;{"min":0,"sec":25,"mili":782};null;null;LatLng(55.846265, -4.421144);LatLng(55.845889, -4.420474);19;Point(1487, -132)
move;{"min":0,"sec":25,"mili":782};null;null;LatLng(55.846274, -4.421141);LatLng(55.845898, -4.420471);19;Point(1486, -126)
move;{"min":0,"sec":25,"mili":782};null;null;LatLng(55.846277, -4.421139);LatLng(55.845901, -4.420468);19;Point(1485, -124)
move;{"min":0,"sec":25,"mili":782};null;null;LatLng(55.846283, -4.421136);LatLng(55.845907, -4.420466);19;Point(1484, -120)
move;{"min":0,"sec":25,"mili":782};null;null;LatLng(55.846294, -4.421131);LatLng(55.845917, -4.42046);19;Point(1482, -113)
move;{"min":0,"sec":25,"mili":891};null;null;LatLng(55.846298, -4.421128);LatLng(55.845922, -4.420457);19;Point(1481, -110)
move;{"min":0,"sec":25,"mili":891};null;null;LatLng(55.846304, -4.421125);LatLng(55.845928, -4.420455);19;Point(1480, -106)
move;{"min":0,"sec":25,"mili":891};null;null;LatLng(55.846309, -4.421125);LatLng(55.845932, -4.420455);19;Point(1480, -103)
move;{"min":0,"sec":25,"mili":891};null;null;LatLng(55.846312, -4.421123);LatLng(55.845935, -4.420452);19;Point(1479, -101)
move;{"min":0,"sec":25,"mili":891};null;null;LatLng(55.846318, -4.42112);LatLng(55.845941, -4.420449);19;Point(1478, -97)
move;{"min":0,"sec":25,"mili":891};null;null;LatLng(55.846324, -4.42112);LatLng(55.845947, -4.420449);19;Point(1478, -93)
move;{"min":0,"sec":25,"mili":891};null;null;LatLng(55.846327, -4.42112);LatLng(55.84595, -4.420449);19;Point(1478, -91)
move;{"min":0,"sec":25,"mili":891};null;null;LatLng(55.846331, -4.42112);LatLng(55.845955, -4.420449);19;Point(1478, -88)
move;{"min":0,"sec":26,"mili":0};null;null;LatLng(55.846334, -4.42112);LatLng(55.845958, -4.420449);19;Point(1478, -86)
move;{"min":0,"sec":26,"mili":0};null;null;LatLng(55.846337, -4.42112);LatLng(55.845961, -4.420449);19;Point(1478, -84)
move;{"min":0,"sec":26,"mili":0};null;null;LatLng(55.84634, -4.42112);LatLng(55.845964, -4.420449);19;Point(1478, -82)
move;{"min":0,"sec":26,"mili":0};null;null;LatLng(55.846342, -4.421117);LatLng(55.845965, -4.420447);19;Point(1477, -81)
move;{"min":0,"sec":26,"mili":0};null;null;LatLng(55.846346, -4.421117);LatLng(55.84597, -4.420447);19;Point(1477, -78)
move;{"min":0,"sec":26,"mili":0};null;null;LatLng(55.846348, -4.421117);LatLng(55.845971, -4.420447);19;Point(1477, -77)
move;{"min":0,"sec":26,"mili":0};null;null;LatLng(55.846351, -4.421117);LatLng(55.845975, -4.420447);19;Point(1477, -75)
move;{"min":0,"sec":26,"mili":0};null;null;LatLng(55.846352, -4.421117);LatLng(55.845976, -4.420447);19;Point(1477, -74)
move;{"min":0,"sec":26,"mili":0};null;null;LatLng(55.846357, -4.421115);LatLng(55.845981, -4.420444);19;Point(1476, -71)
move;{"min":0,"sec":26,"mili":0};null;null;LatLng(55.846358, -4.421115);LatLng(55.845982, -4.420444);19;Point(1476, -70)
move;{"min":0,"sec":26,"mili":110};null;null;LatLng(55.846363, -4.421112);LatLng(55.845987, -4.420441);19;Point(1475, -67)
move;{"min":0,"sec":26,"mili":110};null;null;LatLng(55.846366, -4.421109);LatLng(55.84599, -4.420439);19;Point(1474, -65)
move;{"min":0,"sec":26,"mili":110};null;null;LatLng(55.846369, -4.421107);LatLng(55.845993, -4.420436);19;Point(1473, -63)
move;{"min":0,"sec":26,"mili":110};null;null;LatLng(55.846372, -4.421104);LatLng(55.845996, -4.420433);19;Point(1472, -61)
move;{"min":0,"sec":26,"mili":110};null;null;LatLng(55.846372, -4.421101);LatLng(55.845996, -4.420431);19;Point(1471, -61)
move;{"min":0,"sec":26,"mili":110};null;null;LatLng(55.846375, -4.421096);LatLng(55.845999, -4.420425);19;Point(1469, -59)
move;{"min":0,"sec":26,"mili":110};null;null;LatLng(55.84638, -4.421088);LatLng(55.846003, -4.420417);19;Point(1466, -56)
move;{"min":0,"sec":26,"mili":110};null;null;LatLng(55.84638, -4.421088);LatLng(55.846003, -4.420417);19;Point(1466, -56)
move;{"min":0,"sec":26,"mili":110};null;null;LatLng(55.846383, -4.42108);LatLng(55.846006, -4.420409);19;Point(1463, -54)
move;{"min":0,"sec":26,"mili":110};null;null;LatLng(55.846384, -4.421077);LatLng(55.846008, -4.420407);19;Point(1462, -53)
move;{"min":0,"sec":26,"mili":224};null;null;LatLng(55.846387, -4.421072);LatLng(55.846011, -4.420401);19;Point(1460, -51)
move;{"min":0,"sec":26,"mili":224};null;null;LatLng(55.84639, -4.421064);LatLng(55.846014, -4.420393);19;Point(1457, -49)
move;{"min":0,"sec":26,"mili":224};null;null;LatLng(55.846392, -4.421064);LatLng(55.846015, -4.420393);19;Point(1457, -48)
move;{"min":0,"sec":26,"mili":224};null;null;LatLng(55.846395, -4.421056);LatLng(55.846018, -4.420385);19;Point(1454, -46)
move;{"min":0,"sec":26,"mili":224};null;null;LatLng(55.846396, -4.421053);LatLng(55.84602, -4.420382);19;Point(1453, -45)
move;{"min":0,"sec":26,"mili":224};null;null;LatLng(55.846399, -4.421045);LatLng(55.846023, -4.420374);19;Point(1450, -43)
move;{"min":0,"sec":26,"mili":224};null;null;LatLng(55.846404, -4.42104);LatLng(55.846027, -4.420369);19;Point(1448, -40)
move;{"min":0,"sec":26,"mili":224};null;null;LatLng(55.846404, -4.42104);LatLng(55.846027, -4.420369);19;Point(1448, -40)
move;{"min":0,"sec":26,"mili":224};null;null;LatLng(55.846408, -4.421034);LatLng(55.846032, -4.420364);19;Point(1446, -37)
move;{"min":0,"sec":26,"mili":326};null;null;LatLng(55.846408, -4.421029);LatLng(55.846032, -4.420358);19;Point(1444, -37)
move;{"min":0,"sec":26,"mili":326};null;null;LatLng(55.846413, -4.421023);LatLng(55.846036, -4.420353);19;Point(1442, -34)
move;{"min":0,"sec":26,"mili":326};null;null;LatLng(55.846414, -4.421021);LatLng(55.846038, -4.42035);19;Point(1441, -33)
move;{"min":0,"sec":26,"mili":326};null;null;LatLng(55.846416, -4.421013);LatLng(55.846039, -4.420342);19;Point(1438, -32)
move;{"min":0,"sec":26,"mili":326};null;null;LatLng(55.846419, -4.42101);LatLng(55.846042, -4.420339);19;Point(1437, -30)
move;{"min":0,"sec":26,"mili":326};null;null;LatLng(55.846422, -4.421002);LatLng(55.846045, -4.420331);19;Point(1434, -28)
move;{"min":0,"sec":26,"mili":326};null;null;LatLng(55.846423, -4.420997);LatLng(55.846047, -4.420326);19;Point(1432, -27)
move;{"min":0,"sec":26,"mili":326};null;null;LatLng(55.846423, -4.420986);LatLng(55.846047, -4.420315);19;Point(1428, -27)
move;{"min":0,"sec":26,"mili":326};null;null;LatLng(55.846426, -4.420972);LatLng(55.84605, -4.420302);19;Point(1423, -25)
move;{"min":0,"sec":26,"mili":326};null;null;LatLng(55.846426, -4.420964);LatLng(55.84605, -4.420294);19;Point(1420, -25)
move;{"min":0,"sec":26,"mili":442};null;null;LatLng(55.846426, -4.420959);LatLng(55.84605, -4.420289);19;Point(1418, -25)
move;{"min":0,"sec":26,"mili":442};null;null;LatLng(55.846426, -4.420948);LatLng(55.84605, -4.420278);19;Point(1414, -25)
move;{"min":0,"sec":26,"mili":442};null;null;LatLng(55.846425, -4.420946);LatLng(55.846048, -4.420275);19;Point(1413, -26)
move;{"min":0,"sec":26,"mili":442};null;null;LatLng(55.846423, -4.420938);LatLng(55.846047, -4.420267);19;Point(1410, -27)
move;{"min":0,"sec":26,"mili":442};null;null;LatLng(55.846423, -4.420935);LatLng(55.846047, -4.420264);19;Point(1409, -27)
move;{"min":0,"sec":26,"mili":442};null;null;LatLng(55.846419, -4.420924);LatLng(55.846042, -4.420254);19;Point(1405, -30)
move;{"min":0,"sec":26,"mili":442};null;null;LatLng(55.846417, -4.420919);LatLng(55.846041, -4.420248);19;Point(1403, -31)
move;{"min":0,"sec":26,"mili":442};null;null;LatLng(55.84641, -4.420908);LatLng(55.846033, -4.420238);19;Point(1399, -36)
move;{"min":0,"sec":26,"mili":442};null;null;LatLng(55.846405, -4.420897);LatLng(55.846029, -4.420227);19;Point(1395, -39)
move;{"min":0,"sec":26,"mili":545};null;null;LatLng(55.846405, -4.420892);LatLng(55.846029, -4.420221);19;Point(1393, -39)
move;{"min":0,"sec":26,"mili":545};null;null;LatLng(55.846401, -4.420881);LatLng(55.846024, -4.420211);19;Point(1389, -42)
move;{"min":0,"sec":26,"mili":545};null;null;LatLng(55.846399, -4.420873);LatLng(55.846023, -4.420203);19;Point(1386, -43)
move;{"min":0,"sec":26,"mili":545};null;null;LatLng(55.846396, -4.420857);LatLng(55.84602, -4.420187);19;Point(1380, -45)
move;{"min":0,"sec":26,"mili":545};null;null;LatLng(55.846395, -4.420852);LatLng(55.846018, -4.420181);19;Point(1378, -46)
move;{"min":0,"sec":26,"mili":545};null;null;LatLng(55.846393, -4.420844);LatLng(55.846017, -4.420173);19;Point(1375, -47)
move;{"min":0,"sec":26,"mili":545};null;null;LatLng(55.846389, -4.42082);LatLng(55.846012, -4.420149);19;Point(1366, -50)
move;{"min":0,"sec":26,"mili":545};null;null;LatLng(55.846387, -4.420812);LatLng(55.846011, -4.420141);19;Point(1363, -51)
move;{"min":0,"sec":26,"mili":545};null;null;LatLng(55.846387, -4.420806);LatLng(55.846011, -4.420136);19;Point(1361, -51)
move;{"min":0,"sec":26,"mili":545};null;null;LatLng(55.846383, -4.420787);LatLng(55.846006, -4.420117);19;Point(1354, -54)
move;{"min":0,"sec":26,"mili":657};null;null;LatLng(55.84638, -4.420782);LatLng(55.846003, -4.420111);19;Point(1352, -56)
move;{"min":0,"sec":26,"mili":657};null;null;LatLng(55.846378, -4.420774);LatLng(55.846002, -4.420103);19;Point(1349, -57)
move;{"min":0,"sec":26,"mili":657};null;null;LatLng(55.846372, -4.420753);LatLng(55.845996, -4.420082);19;Point(1341, -61)
move;{"min":0,"sec":26,"mili":657};null;null;LatLng(55.846365, -4.420726);LatLng(55.845988, -4.420055);19;Point(1331, -66)
move;{"min":0,"sec":26,"mili":657};null;null;LatLng(55.846358, -4.420704);LatLng(55.845982, -4.420034);19;Point(1323, -70)
move;{"min":0,"sec":26,"mili":657};null;null;LatLng(55.846345, -4.420667);LatLng(55.845968, -4.419996);19;Point(1309, -79)
move;{"min":0,"sec":26,"mili":657};null;null;LatLng(55.846339, -4.420648);LatLng(55.845962, -4.419977);19;Point(1302, -83)
move;{"min":0,"sec":26,"mili":657};null;null;LatLng(55.846324, -4.420613);LatLng(55.845947, -4.419942);19;Point(1289, -93)
move;{"min":0,"sec":26,"mili":657};null;null;LatLng(55.846312, -4.420586);LatLng(55.845935, -4.419916);19;Point(1279, -101)
move;{"min":0,"sec":26,"mili":657};null;null;LatLng(55.846306, -4.420573);LatLng(55.845929, -4.419902);19;Point(1274, -105)
move;{"min":0,"sec":26,"mili":764};null;null;LatLng(55.846289, -4.420533);LatLng(55.845913, -4.419862);19;Point(1259, -116)
move;{"min":0,"sec":26,"mili":764};null;null;LatLng(55.84627, -4.420487);LatLng(55.845893, -4.419816);19;Point(1242, -129)
move;{"min":0,"sec":26,"mili":764};null;null;LatLng(55.846258, -4.420455);LatLng(55.845881, -4.419784);19;Point(1230, -137)
move;{"min":0,"sec":26,"mili":764};null;null;LatLng(55.846237, -4.420412);LatLng(55.84586, -4.419741);19;Point(1214, -151)
move;{"min":0,"sec":26,"mili":764};null;null;LatLng(55.846227, -4.420393);LatLng(55.845851, -4.419723);19;Point(1207, -157)
move;{"min":0,"sec":26,"mili":764};null;null;LatLng(55.846218, -4.420377);LatLng(55.845842, -4.419706);19;Point(1201, -163)
move;{"min":0,"sec":26,"mili":764};null;null;LatLng(55.846202, -4.42035);LatLng(55.845825, -4.41968);19;Point(1191, -174)
move;{"min":0,"sec":26,"mili":764};null;null;LatLng(55.846184, -4.420326);LatLng(55.845807, -4.419656);19;Point(1182, -186)
move;{"min":0,"sec":26,"mili":871};null;null;LatLng(55.846175, -4.420318);LatLng(55.845798, -4.419647);19;Point(1179, -192)
move;{"min":0,"sec":26,"mili":871};null;null;LatLng(55.846164, -4.42031);LatLng(55.845788, -4.419639);19;Point(1176, -199)
move;{"min":0,"sec":26,"mili":871};null;null;LatLng(55.846161, -4.420307);LatLng(55.845785, -4.419637);19;Point(1175, -201)
move;{"min":0,"sec":26,"mili":871};null;null;LatLng(55.846151, -4.420305);LatLng(55.845774, -4.419634);19;Point(1174, -208)
move;{"min":0,"sec":26,"mili":871};null;null;LatLng(55.846148, -4.420305);LatLng(55.845771, -4.419634);19;Point(1174, -210)
move;{"min":0,"sec":26,"mili":871};null;null;LatLng(55.84614, -4.420305);LatLng(55.845764, -4.419634);19;Point(1174, -215)
move;{"min":0,"sec":26,"mili":871};null;null;LatLng(55.846139, -4.420305);LatLng(55.845762, -4.419634);19;Point(1174, -216)
move;{"min":0,"sec":26,"mili":871};null;null;LatLng(55.846131, -4.420307);LatLng(55.845755, -4.419637);19;Point(1175, -221)
move;{"min":0,"sec":26,"mili":871};null;null;LatLng(55.84613, -4.42031);LatLng(55.845753, -4.419639);19;Point(1176, -222)
move;{"min":0,"sec":26,"mili":980};null;null;LatLng(55.846128, -4.42031);LatLng(55.845752, -4.419639);19;Point(1176, -223)
move;{"min":0,"sec":26,"mili":980};null;null;LatLng(55.846125, -4.42031);LatLng(55.845749, -4.419639);19;Point(1176, -225)
move;{"min":0,"sec":26,"mili":980};null;null;LatLng(55.846122, -4.42031);LatLng(55.845746, -4.419639);19;Point(1176, -227)
move;{"min":0,"sec":26,"mili":980};null;null;LatLng(55.846119, -4.420315);LatLng(55.845743, -4.419645);19;Point(1178, -229)
move;{"min":0,"sec":26,"mili":980};null;null;LatLng(55.846115, -4.420318);LatLng(55.845738, -4.419647);19;Point(1179, -232)
move;{"min":0,"sec":26,"mili":980};null;null;LatLng(55.846113, -4.420318);LatLng(55.845737, -4.419647);19;Point(1179, -233)
move;{"min":0,"sec":26,"mili":980};null;null;LatLng(55.846109, -4.420321);LatLng(55.845732, -4.41965);19;Point(1180, -236)
move;{"min":0,"sec":26,"mili":980};null;null;LatLng(55.846103, -4.420326);LatLng(55.845726, -4.419656);19;Point(1182, -240)
move;{"min":0,"sec":27,"mili":88};null;null;LatLng(55.846096, -4.420331);LatLng(55.84572, -4.419661);19;Point(1184, -244)
move;{"min":0,"sec":27,"mili":88};null;null;LatLng(55.846093, -4.420334);LatLng(55.845717, -4.419664);19;Point(1185, -246)
move;{"min":0,"sec":27,"mili":88};null;null;LatLng(55.84609, -4.420337);LatLng(55.845714, -4.419666);19;Point(1186, -248)
move;{"min":0,"sec":27,"mili":88};null;null;LatLng(55.846078, -4.420345);LatLng(55.845702, -4.419674);19;Point(1189, -256)
move;{"min":0,"sec":27,"mili":88};null;null;LatLng(55.846065, -4.420353);LatLng(55.845688, -4.419682);19;Point(1192, -265)
move;{"min":0,"sec":27,"mili":88};null;null;LatLng(55.846045, -4.420364);LatLng(55.845669, -4.419693);19;Point(1196, -278)
move;{"min":0,"sec":27,"mili":88};null;null;LatLng(55.846036, -4.420369);LatLng(55.84566, -4.419698);19;Point(1198, -284)
move;{"min":0,"sec":27,"mili":88};null;null;LatLng(55.846012, -4.420377);LatLng(55.845636, -4.419706);19;Point(1201, -300)
move;{"min":0,"sec":27,"mili":88};null;null;LatLng(55.84599, -4.420385);LatLng(55.845613, -4.419715);19;Point(1204, -315)
move;{"min":0,"sec":27,"mili":88};null;null;LatLng(55.845962, -4.420396);LatLng(55.845586, -4.419725);19;Point(1208, -333)
move;{"min":0,"sec":27,"mili":201};null;null;LatLng(55.845931, -4.420407);LatLng(55.845554, -4.419736);19;Point(1212, -354)
move;{"min":0,"sec":27,"mili":201};null;null;LatLng(55.845916, -4.420415);LatLng(55.845539, -4.419744);19;Point(1215, -364)
move;{"min":0,"sec":27,"mili":201};null;null;LatLng(55.845899, -4.42042);LatLng(55.845523, -4.419749);19;Point(1217, -375)
move;{"min":0,"sec":27,"mili":201};null;null;LatLng(55.845863, -4.420431);LatLng(55.845487, -4.41976);19;Point(1221, -399)
move;{"min":0,"sec":27,"mili":201};null;null;LatLng(55.845828, -4.420439);LatLng(55.845452, -4.419768);19;Point(1224, -422)
