type;temps;posLatLon;posPix;NOcorner;center;nivZoom;trans
mousemove;{"min":0,"sec":25,"mili":674};LatLng(55.845643, -4.418676);Point(931, 355.383331);LatLng(55.846178, -4.421174);LatLng(55.845801, -4.420503);19;null
mousemove;{"min":0,"sec":25,"mili":674};LatLng(55.845641, -4.418676);Point(931, 358.383331);LatLng(55.846181, -4.421174);LatLng(55.845804, -4.420503);19;null
mousemove;{"min":0,"sec":25,"mili":674};LatLng(55.845635, -4.418676);Point(931, 365.383331);LatLng(55.846185, -4.421174);LatLng(55.845809, -4.420503);19;null
mousemove;{"min":0,"sec":25,"mili":674};LatLng(55.845643, -4.418676);Point(931, 367.383331);LatLng(55.846196, -4.421174);LatLng(55.845819, -4.420503);19;null
mousemove;{"min":0,"sec":25,"mili":674};LatLng(55.845635, -4.418679);Point(930, 374.383331);LatLng(55.846199, -4.421174);LatLng(55.845822, -4.420503);19;null
mousemove;{"min":0,"sec":25,"mili":674};LatLng(55.845637, -4.418676);Point(930, 380.383331);LatLng(55.846209, -4.421171);LatLng(55.845833, -4.4205);19;null
mousemove;{"min":0,"sec":25,"mili":674};LatLng(55.845641, -4.418679);Point(929, 383.383331);LatLng(55.846218, -4.421171);LatLng(55.845842, -4.4205);19;null
mousemove;{"min":0,"sec":25,"mili":674};LatLng(55.845637, -4.418682);Point(927, 389.383331);LatLng(55.846223, -4.421168);LatLng(55.845847, -4.420498);19;null
mousemove;{"min":0,"sec":25,"mili":782};LatLng(55.845641, -4.418679);Point(926, 392.383331);LatLng(55.846232, -4.421163);LatLng(55.845856, -4.420492);19;null
mousemove;{"min":0,"sec":25,"mili":782};LatLng(55.845635, -4.418679);Point(925, 399.383331);LatLng(55.846237, -4.42116);LatLng(55.84586, -4.42049);19;null
mousemove;{"min":0,"sec":25,"mili":782};LatLng(55.845637, -4.418682);Point(923, 405.383331);LatLng(55.846247, -4.421158);LatLng(55.845871, -4.420487);19;null
mousemove;{"min":0,"sec":25,"mili":782};LatLng(55.845637, -4.418685);Point(920, 411.383331);LatLng(55.846256, -4.421152);LatLng(55.84588, -4.420482);19;null
mousemove;{"min":0,"sec":25,"mili":782};LatLng(55.845637, -4.418679);Point(919, 417.383331);LatLng(55.846265, -4.421144);LatLng(55.845889, -4.420474);19;null
mousemove;{"min":0,"sec":25,"mili":782};LatLng(55.845643, -4.418679);Point(918, 419.383331);LatLng(55.846274, -4.421141);LatLng(55.845898, -4.420471);19;null
mousemove;{"min":0,"sec":25,"mili":782};LatLng(55.84564, -4.418679);Point(917, 423.383331);LatLng(55.846277, -4.421139);LatLng(55.845901, -4.420468);19;null
mousemove;{"min":0,"sec":25,"mili":782};LatLng(55.845635, -4.418682);Point(915, 430.383331);LatLng(55.846283, -4.421136);LatLng(55.845907, -4.420466);19;null
mousemove;{"min":0,"sec":25,"mili":891};LatLng(55.845641, -4.418679);Point(914, 433.383331);LatLng(55.846294, -4.421131);LatLng(55.845917, -4.42046);19;null
mousemove;{"min":0,"sec":25,"mili":891};LatLng(55.84564, -4.418679);Point(913, 437.383331);LatLng(55.846298, -4.421128);LatLng(55.845922, -4.420457);19;null
mousemove;{"min":0,"sec":25,"mili":891};LatLng(55.845641, -4.418676);Point(913, 440.383331);LatLng(55.846304, -4.421125);LatLng(55.845928, -4.420455);19;null
mousemove;{"min":0,"sec":25,"mili":891};LatLng(55.845643, -4.418679);Point(912, 442.383331);LatLng(55.846309, -4.421125);LatLng(55.845932, -4.420455);19;null
mousemove;{"min":0,"sec":25,"mili":891};LatLng(55.84564, -4.418679);Point(911, 446.383331);LatLng(55.846312, -4.421123);LatLng(55.845935, -4.420452);19;null
mousemove;{"min":0,"sec":25,"mili":891};LatLng(55.84564, -4.418676);Point(911, 450.383331);LatLng(55.846318, -4.42112);LatLng(55.845941, -4.420449);19;null
mousemove;{"min":0,"sec":25,"mili":891};LatLng(55.845643, -4.418676);Point(911, 452.383331);LatLng(55.846324, -4.42112);LatLng(55.845947, -4.420449);19;null
mousemove;{"min":0,"sec":25,"mili":891};LatLng(55.845641, -4.418676);Point(911, 455.383331);LatLng(55.846327, -4.42112);LatLng(55.84595, -4.420449);19;null
mousemove;{"min":0,"sec":26,"mili":0};LatLng(55.845643, -4.418676);Point(911, 457.383331);LatLng(55.846331, -4.42112);LatLng(55.845955, -4.420449);19;null
mousemove;{"min":0,"sec":26,"mili":0};LatLng(55.845643, -4.418676);Point(911, 459.383331);LatLng(55.846334, -4.42112);LatLng(55.845958, -4.420449);19;null
mousemove;{"min":0,"sec":26,"mili":0};LatLng(55.845643, -4.418676);Point(911, 461.383331);LatLng(55.846337, -4.42112);LatLng(55.845961, -4.420449);19;null
mousemove;{"min":0,"sec":26,"mili":0};LatLng(55.845644, -4.418679);Point(910, 462.383331);LatLng(55.84634, -4.42112);LatLng(55.845964, -4.420449);19;null
mousemove;{"min":0,"sec":26,"mili":0};LatLng(55.845641, -4.418676);Point(910, 465.383331);LatLng(55.846342, -4.421117);LatLng(55.845965, -4.420447);19;null
mousemove;{"min":0,"sec":26,"mili":0};LatLng(55.845644, -4.418676);Point(910, 466.383331);LatLng(55.846346, -4.421117);LatLng(55.84597, -4.420447);19;null
mousemove;{"min":0,"sec":26,"mili":0};LatLng(55.845643, -4.418676);Point(910, 468.383331);LatLng(55.846348, -4.421117);LatLng(55.845971, -4.420447);19;null
mousemove;{"min":0,"sec":26,"mili":0};LatLng(55.845644, -4.418676);Point(910, 469.383331);LatLng(55.846351, -4.421117);LatLng(55.845975, -4.420447);19;null
mousemove;{"min":0,"sec":26,"mili":0};LatLng(55.845641, -4.418679);Point(909, 472.383331);LatLng(55.846352, -4.421117);LatLng(55.845976, -4.420447);19;null
mousemove;{"min":0,"sec":26,"mili":0};LatLng(55.845644, -4.418676);Point(909, 473.383331);LatLng(55.846357, -4.421115);LatLng(55.845981, -4.420444);19;null
mousemove;{"min":0,"sec":26,"mili":110};LatLng(55.845641, -4.418679);Point(908, 476.383331);LatLng(55.846358, -4.421115);LatLng(55.845982, -4.420444);19;null
mousemove;{"min":0,"sec":26,"mili":110};LatLng(55.845643, -4.418679);Point(907, 478.383331);LatLng(55.846363, -4.421112);LatLng(55.845987, -4.420441);19;null
mousemove;{"min":0,"sec":26,"mili":110};LatLng(55.845643, -4.418679);Point(906, 480.383331);LatLng(55.846366, -4.421109);LatLng(55.84599, -4.420439);19;null
mousemove;{"min":0,"sec":26,"mili":110};LatLng(55.845643, -4.418679);Point(905, 482.383331);LatLng(55.846369, -4.421107);LatLng(55.845993, -4.420436);19;null
mousemove;{"min":0,"sec":26,"mili":110};LatLng(55.845646, -4.418679);Point(904, 482.383331);LatLng(55.846372, -4.421104);LatLng(55.845996, -4.420433);19;null
mousemove;{"min":0,"sec":26,"mili":110};LatLng(55.845643, -4.418682);Point(902, 484.383331);LatLng(55.846372, -4.421101);LatLng(55.845996, -4.420431);19;null
mousemove;{"min":0,"sec":26,"mili":110};LatLng(55.845641, -4.418685);Point(899, 487.383331);LatLng(55.846375, -4.421096);LatLng(55.845999, -4.420425);19;null
mousemove;{"min":0,"sec":26,"mili":110};LatLng(55.845646, -4.418676);Point(899, 487.383331);LatLng(55.84638, -4.421088);LatLng(55.846003, -4.420417);19;null
mousemove;{"min":0,"sec":26,"mili":110};LatLng(55.845643, -4.418685);Point(896, 489.383331);LatLng(55.84638, -4.421088);LatLng(55.846003, -4.420417);19;null
mousemove;{"min":0,"sec":26,"mili":110};LatLng(55.845644, -4.418679);Point(895, 490.383331);LatLng(55.846383, -4.42108);LatLng(55.846006, -4.420409);19;null
mousemove;{"min":0,"sec":26,"mili":224};LatLng(55.845643, -4.418682);Point(893, 492.383331);LatLng(55.846384, -4.421077);LatLng(55.846008, -4.420407);19;null
mousemove;{"min":0,"sec":26,"mili":224};LatLng(55.845643, -4.418685);Point(890, 494.383331);LatLng(55.846387, -4.421072);LatLng(55.846011, -4.420401);19;null
mousemove;{"min":0,"sec":26,"mili":224};LatLng(55.845644, -4.418676);Point(890, 495.383331);LatLng(55.84639, -4.421064);LatLng(55.846014, -4.420393);19;null
mousemove;{"min":0,"sec":26,"mili":224};LatLng(55.845643, -4.418685);Point(887, 497.383331);LatLng(55.846392, -4.421064);LatLng(55.846015, -4.420393);19;null
mousemove;{"min":0,"sec":26,"mili":224};LatLng(55.845644, -4.418679);Point(886, 498.383331);LatLng(55.846395, -4.421056);LatLng(55.846018, -4.420385);19;null
mousemove;{"min":0,"sec":26,"mili":224};LatLng(55.845643, -4.418685);Point(883, 500.383331);LatLng(55.846396, -4.421053);LatLng(55.84602, -4.420382);19;null
mousemove;{"min":0,"sec":26,"mili":224};LatLng(55.845641, -4.418682);Point(881, 503.383331);LatLng(55.846399, -4.421045);LatLng(55.846023, -4.420374);19;null
mousemove;{"min":0,"sec":26,"mili":224};LatLng(55.845646, -4.418676);Point(881, 503.383331);LatLng(55.846404, -4.42104);LatLng(55.846027, -4.420369);19;null
mousemove;{"min":0,"sec":26,"mili":224};LatLng(55.845641, -4.418682);Point(879, 506.383331);LatLng(55.846404, -4.42104);LatLng(55.846027, -4.420369);19;null
mousemove;{"min":0,"sec":26,"mili":326};LatLng(55.845646, -4.418682);Point(877, 506.383331);LatLng(55.846408, -4.421034);LatLng(55.846032, -4.420364);19;null
mousemove;{"min":0,"sec":26,"mili":326};LatLng(55.845641, -4.418682);Point(875, 509.383331);LatLng(55.846408, -4.421029);LatLng(55.846032, -4.420358);19;null
mousemove;{"min":0,"sec":26,"mili":326};LatLng(55.845644, -4.418679);Point(874, 510.383331);LatLng(55.846413, -4.421023);LatLng(55.846036, -4.420353);19;null
mousemove;{"min":0,"sec":26,"mili":326};LatLng(55.845644, -4.418685);Point(871, 511.383331);LatLng(55.846414, -4.421021);LatLng(55.846038, -4.42035);19;null
mousemove;{"min":0,"sec":26,"mili":326};LatLng(55.845643, -4.418679);Point(870, 513.383331);LatLng(55.846416, -4.421013);LatLng(55.846039, -4.420342);19;null
mousemove;{"min":0,"sec":26,"mili":326};LatLng(55.845643, -4.418685);Point(867, 515.383331);LatLng(55.846419, -4.42101);LatLng(55.846042, -4.420339);19;null
mousemove;{"min":0,"sec":26,"mili":326};LatLng(55.845644, -4.418682);Point(865, 516.383331);LatLng(55.846422, -4.421002);LatLng(55.846045, -4.420331);19;null
mousemove;{"min":0,"sec":26,"mili":326};LatLng(55.845646, -4.418687);Point(861, 516.383331);LatLng(55.846423, -4.420997);LatLng(55.846047, -4.420326);19;null
mousemove;{"min":0,"sec":26,"mili":326};LatLng(55.845643, -4.41869);Point(856, 518.383331);LatLng(55.846423, -4.420986);LatLng(55.846047, -4.420315);19;null
mousemove;{"min":0,"sec":26,"mili":326};LatLng(55.845646, -4.418685);Point(853, 518.383331);LatLng(55.846426, -4.420972);LatLng(55.84605, -4.420302);19;null
mousemove;{"min":0,"sec":26,"mili":442};LatLng(55.845646, -4.418682);Point(851, 518.383331);LatLng(55.846426, -4.420964);LatLng(55.84605, -4.420294);19;null
mousemove;{"min":0,"sec":26,"mili":442};LatLng(55.845646, -4.418687);Point(847, 518.383331);LatLng(55.846426, -4.420959);LatLng(55.84605, -4.420289);19;null
mousemove;{"min":0,"sec":26,"mili":442};LatLng(55.845647, -4.418679);Point(846, 517.383331);LatLng(55.846426, -4.420948);LatLng(55.84605, -4.420278);19;null
mousemove;{"min":0,"sec":26,"mili":442};LatLng(55.845647, -4.418685);Point(843, 516.383331);LatLng(55.846425, -4.420946);LatLng(55.846048, -4.420275);19;null
mousemove;{"min":0,"sec":26,"mili":442};LatLng(55.845646, -4.418679);Point(842, 516.383331);LatLng(55.846423, -4.420938);LatLng(55.846047, -4.420267);19;null
mousemove;{"min":0,"sec":26,"mili":442};LatLng(55.84565, -4.418687);Point(838, 513.383331);LatLng(55.846423, -4.420935);LatLng(55.846047, -4.420264);19;null
mousemove;{"min":0,"sec":26,"mili":442};LatLng(55.845647, -4.418682);Point(836, 512.383331);LatLng(55.846419, -4.420924);LatLng(55.846042, -4.420254);19;null
mousemove;{"min":0,"sec":26,"mili":442};LatLng(55.845653, -4.418687);Point(832, 507.383331);LatLng(55.846417, -4.420919);LatLng(55.846041, -4.420248);19;null
mousemove;{"min":0,"sec":26,"mili":442};LatLng(55.84565, -4.418687);Point(828, 504.383331);LatLng(55.84641, -4.420908);LatLng(55.846033, -4.420238);19;null
mousemove;{"min":0,"sec":26,"mili":545};LatLng(55.845646, -4.418682);Point(826, 504.383331);LatLng(55.846405, -4.420897);LatLng(55.846029, -4.420227);19;null
mousemove;{"min":0,"sec":26,"mili":545};LatLng(55.84565, -4.418687);Point(822, 501.383331);LatLng(55.846405, -4.420892);LatLng(55.846029, -4.420221);19;null
mousemove;{"min":0,"sec":26,"mili":545};LatLng(55.845647, -4.418685);Point(819, 500.383331);LatLng(55.846401, -4.420881);LatLng(55.846024, -4.420211);19;null
mousemove;{"min":0,"sec":26,"mili":545};LatLng(55.845649, -4.418693);Point(813, 498.383331);LatLng(55.846399, -4.420873);LatLng(55.846023, -4.420203);19;null
mousemove;{"min":0,"sec":26,"mili":545};LatLng(55.845647, -4.418682);Point(811, 497.383331);LatLng(55.846396, -4.420857);LatLng(55.84602, -4.420187);19;null
mousemove;{"min":0,"sec":26,"mili":545};LatLng(55.845647, -4.418685);Point(808, 496.383331);LatLng(55.846395, -4.420852);LatLng(55.846018, -4.420181);19;null
mousemove;{"min":0,"sec":26,"mili":545};LatLng(55.84565, -4.418701);Point(799, 493.383331);LatLng(55.846393, -4.420844);LatLng(55.846017, -4.420173);19;null
mousemove;{"min":0,"sec":26,"mili":545};LatLng(55.845647, -4.418685);Point(796, 492.383331);LatLng(55.846389, -4.42082);LatLng(55.846012, -4.420149);19;null
mousemove;{"min":0,"sec":26,"mili":545};LatLng(55.845646, -4.418682);Point(794, 492.383331);LatLng(55.846387, -4.420812);LatLng(55.846011, -4.420141);19;null
mousemove;{"min":0,"sec":26,"mili":545};LatLng(55.84565, -4.418695);Point(787, 489.383331);LatLng(55.846387, -4.420806);LatLng(55.846011, -4.420136);19;null
mousemove;{"min":0,"sec":26,"mili":657};LatLng(55.845649, -4.418682);Point(785, 487.383331);LatLng(55.846383, -4.420787);LatLng(55.846006, -4.420117);19;null
mousemove;{"min":0,"sec":26,"mili":657};LatLng(55.845647, -4.418685);Point(782, 486.383331);LatLng(55.84638, -4.420782);LatLng(55.846003, -4.420111);19;null
mousemove;{"min":0,"sec":26,"mili":657};LatLng(55.845652, -4.418698);Point(774, 482.383331);LatLng(55.846378, -4.420774);LatLng(55.846002, -4.420103);19;null
mousemove;{"min":0,"sec":26,"mili":657};LatLng(55.845653, -4.418703);Point(764, 477.383331);LatLng(55.846372, -4.420753);LatLng(55.845996, -4.420082);19;null
mousemove;{"min":0,"sec":26,"mili":657};LatLng(55.845652, -4.418698);Point(756, 473.383331);LatLng(55.846365, -4.420726);LatLng(55.845988, -4.420055);19;null
mousemove;{"min":0,"sec":26,"mili":657};LatLng(55.845659, -4.418714);Point(742, 464.383331);LatLng(55.846358, -4.420704);LatLng(55.845982, -4.420034);19;null
mousemove;{"min":0,"sec":26,"mili":657};LatLng(55.845652, -4.418695);Point(735, 460.383331);LatLng(55.846345, -4.420667);LatLng(55.845968, -4.419996);19;null
mousemove;{"min":0,"sec":26,"mili":657};LatLng(55.845661, -4.418711);Point(722, 450.383331);LatLng(55.846339, -4.420648);LatLng(55.845962, -4.419977);19;null
mousemove;{"min":0,"sec":26,"mili":657};LatLng(55.845658, -4.418703);Point(712, 442.383331);LatLng(55.846324, -4.420613);LatLng(55.845947, -4.419942);19;null
mousemove;{"min":0,"sec":26,"mili":657};LatLng(55.845652, -4.41869);Point(707, 438.383331);LatLng(55.846312, -4.420586);LatLng(55.845935, -4.419916);19;null
mousemove;{"min":0,"sec":26,"mili":764};LatLng(55.845662, -4.418717);Point(692, 427.383331);LatLng(55.846306, -4.420573);LatLng(55.845929, -4.419902);19;null
mousemove;{"min":0,"sec":26,"mili":764};LatLng(55.845665, -4.418722);Point(675, 414.383331);LatLng(55.846289, -4.420533);LatLng(55.845913, -4.419862);19;null
mousemove;{"min":0,"sec":26,"mili":764};LatLng(55.845658, -4.418709);Point(663, 406.383331);LatLng(55.84627, -4.420487);LatLng(55.845893, -4.419816);19;null
mousemove;{"min":0,"sec":26,"mili":764};LatLng(55.845667, -4.418719);Point(647, 392.383331);LatLng(55.846258, -4.420455);LatLng(55.845881, -4.419784);19;null
mousemove;{"min":0,"sec":26,"mili":764};LatLng(55.845655, -4.418695);Point(640, 386.383331);LatLng(55.846237, -4.420412);LatLng(55.84586, -4.419741);19;null
mousemove;{"min":0,"sec":26,"mili":764};LatLng(55.845655, -4.418693);Point(634, 380.383331);LatLng(55.846227, -4.420393);LatLng(55.845851, -4.419723);19;null
mousemove;{"min":0,"sec":26,"mili":764};LatLng(55.845662, -4.418703);Point(624, 369.383331);LatLng(55.846218, -4.420377);LatLng(55.845842, -4.419706);19;null
mousemove;{"min":0,"sec":26,"mili":764};LatLng(55.845664, -4.418701);Point(615, 357.383331);LatLng(55.846202, -4.42035);LatLng(55.845825, -4.41968);19;null
mousemove;{"min":0,"sec":26,"mili":871};LatLng(55.845655, -4.418685);Point(612, 351.383331);LatLng(55.846184, -4.420326);LatLng(55.845807, -4.419656);19;null
mousemove;{"min":0,"sec":26,"mili":871};LatLng(55.845656, -4.418685);Point(609, 344.383331);LatLng(55.846175, -4.420318);LatLng(55.845798, -4.419647);19;null
mousemove;{"min":0,"sec":26,"mili":871};LatLng(55.845649, -4.418679);Point(608, 342.383331);LatLng(55.846164, -4.42031);LatLng(55.845788, -4.419639);19;null
mousemove;{"min":0,"sec":26,"mili":871};LatLng(55.845656, -4.418679);Point(607, 335.383331);LatLng(55.846161, -4.420307);LatLng(55.845785, -4.419637);19;null
mousemove;{"min":0,"sec":26,"mili":871};LatLng(55.845649, -4.418676);Point(607, 333.383331);LatLng(55.846151, -4.420305);LatLng(55.845774, -4.419634);19;null
mousemove;{"min":0,"sec":26,"mili":871};LatLng(55.845653, -4.418676);Point(607, 328.383331);LatLng(55.846148, -4.420305);LatLng(55.845771, -4.419634);19;null
mousemove;{"min":0,"sec":26,"mili":871};LatLng(55.845647, -4.418676);Point(607, 327.383331);LatLng(55.84614, -4.420305);LatLng(55.845764, -4.419634);19;null
mousemove;{"min":0,"sec":26,"mili":871};LatLng(55.845653, -4.418674);Point(608, 322.383331);LatLng(55.846139, -4.420305);LatLng(55.845762, -4.419634);19;null
mousemove;{"min":0,"sec":26,"mili":871};LatLng(55.845647, -4.418674);Point(609, 321.383331);LatLng(55.846131, -4.420307);LatLng(55.845755, -4.419637);19;null
mousemove;{"min":0,"sec":26,"mili":980};LatLng(55.845647, -4.418676);Point(609, 320.383331);LatLng(55.84613, -4.42031);LatLng(55.845753, -4.419639);19;null
mousemove;{"min":0,"sec":26,"mili":980};LatLng(55.845649, -4.418676);Point(609, 318.383331);LatLng(55.846128, -4.42031);LatLng(55.845752, -4.419639);19;null
mousemove;{"min":0,"sec":26,"mili":980};LatLng(55.845649, -4.418676);Point(609, 316.383331);LatLng(55.846125, -4.42031);LatLng(55.845749, -4.419639);19;null
mousemove;{"min":0,"sec":26,"mili":980};LatLng(55.845649, -4.418671);Point(611, 314.383331);LatLng(55.846122, -4.42031);LatLng(55.845746, -4.419639);19;null
mousemove;{"min":0,"sec":26,"mili":980};LatLng(55.84565, -4.418674);Point(612, 311.383331);LatLng(55.846119, -4.420315);LatLng(55.845743, -4.419645);19;null
mousemove;{"min":0,"sec":26,"mili":980};LatLng(55.845647, -4.418676);Point(612, 310.383331);LatLng(55.846115, -4.420318);LatLng(55.845738, -4.419647);19;null
mousemove;{"min":0,"sec":26,"mili":980};LatLng(55.84565, -4.418674);Point(613, 307.383331);LatLng(55.846113, -4.420318);LatLng(55.845737, -4.419647);19;null
mousemove;{"min":0,"sec":26,"mili":980};LatLng(55.845652, -4.418671);Point(615, 303.383331);LatLng(55.846109, -4.420321);LatLng(55.845732, -4.41965);19;null
mousemove;{"min":0,"sec":27,"mili":88};LatLng(55.845652, -4.418671);Point(617, 299.383331);LatLng(55.846103, -4.420326);LatLng(55.845726, -4.419656);19;null
mousemove;{"min":0,"sec":27,"mili":88};LatLng(55.845649, -4.418674);Point(618, 297.383331);LatLng(55.846096, -4.420331);LatLng(55.84572, -4.419661);19;null
mousemove;{"min":0,"sec":27,"mili":88};LatLng(55.845649, -4.418674);Point(619, 295.383331);LatLng(55.846093, -4.420334);LatLng(55.845717, -4.419664);19;null
mousemove;{"min":0,"sec":27,"mili":88};LatLng(55.845658, -4.418668);Point(622, 287.383331);LatLng(55.84609, -4.420337);LatLng(55.845714, -4.419666);19;null
mousemove;{"min":0,"sec":27,"mili":88};LatLng(55.845659, -4.418668);Point(625, 278.383331);LatLng(55.846078, -4.420345);LatLng(55.845702, -4.419674);19;null
mousemove;{"min":0,"sec":27,"mili":88};LatLng(55.845665, -4.418666);Point(629, 265.383331);LatLng(55.846065, -4.420353);LatLng(55.845688, -4.419682);19;null
mousemove;{"min":0,"sec":27,"mili":88};LatLng(55.845655, -4.418671);Point(631, 259.383331);LatLng(55.846045, -4.420364);LatLng(55.845669, -4.419693);19;null
mousemove;{"min":0,"sec":27,"mili":88};LatLng(55.84567, -4.418668);Point(634, 243.383331);LatLng(55.846036, -4.420369);LatLng(55.84566, -4.419698);19;null
mousemove;{"min":0,"sec":27,"mili":88};LatLng(55.845668, -4.418668);Point(637, 228.383331);LatLng(55.846012, -4.420377);LatLng(55.845636, -4.419706);19;null
mousemove;{"min":0,"sec":27,"mili":88};LatLng(55.845673, -4.418666);Point(641, 210.383331);LatLng(55.84599, -4.420385);LatLng(55.845613, -4.419715);19;null
mousemove;{"min":0,"sec":27,"mili":201};LatLng(55.845677, -4.418666);Point(645, 189.383331);LatLng(55.845962, -4.420396);LatLng(55.845586, -4.419725);19;null
mousemove;{"min":0,"sec":27,"mili":201};LatLng(55.845661, -4.418668);Point(648, 179.383331);LatLng(55.845931, -4.420407);LatLng(55.845554, -4.419736);19;null
mousemove;{"min":0,"sec":27,"mili":201};LatLng(55.845662, -4.418671);Point(650, 168.383331);LatLng(55.845916, -4.420415);LatLng(55.845539, -4.419744);19;null
mousemove;{"min":0,"sec":27,"mili":201};LatLng(55.845682, -4.418666);Point(654, 144.383331);LatLng(55.845899, -4.42042);LatLng(55.845523, -4.419749);19;null
mousemove;{"min":0,"sec":27,"mili":201};LatLng(55.84568, -4.418668);Point(657, 121.383331);LatLng(55.845863, -4.420431);LatLng(55.845487, -4.41976);19;null
mousemove;{"min":0,"sec":27,"mili":201};LatLng(55.845662, -4.418674);Point(658, 110.383331);LatLng(55.845828, -4.420439);LatLng(55.845452, -4.419768);19;null
mousemove;{"min":0,"sec":27,"mili":201};LatLng(55.845674, -4.418666);Point(662, 91.383331);LatLng(55.845812, -4.420441);LatLng(55.845435, -4.419771);19;null
mousemove;{"min":0,"sec":27,"mili":201};LatLng(55.845671, -4.418666);Point(666, 74.383331);LatLng(55.845783, -4.420452);LatLng(55.845407, -4.419782);19;null
mousemove;{"min":0,"sec":27,"mili":201};LatLng(55.845656, -4.418674);Point(667, 67.383331);LatLng(55.845758, -4.420463);LatLng(55.845381, -4.419792);19;null
mousemove;{"min":0,"sec":27,"mili":201};LatLng(55.845667, -4.418666);Point(671, 53.383331);LatLng(55.845747, -4.420466);LatLng(55.845371, -4.419795);19;null
mousemove;{"min":0,"sec":27,"mili":310};LatLng(55.845653, -4.418674);Point(672, 48.383331);LatLng(55.845726, -4.420476);LatLng(55.84535, -4.419806);19;null
mousemove;{"min":0,"sec":27,"mili":310};LatLng(55.845661, -4.418671);Point(674, 38.383331);LatLng(55.845719, -4.420479);LatLng(55.845342, -4.419808);19;null
mousemove;{"min":0,"sec":27,"mili":310};LatLng(55.845653, -4.418674);Point(675, 33.383331);LatLng(55.845703, -4.420484);LatLng(55.845327, -4.419814);19;null
mousemove;{"min":0,"sec":27,"mili":310};LatLng(55.845655, -4.418668);Point(678, 27.383331);LatLng(55.845696, -4.420487);LatLng(55.845319, -4.419816);19;null
mousemove;{"min":0,"sec":27,"mili":310};LatLng(55.84565, -4.418674);Point(679, 24.383331);LatLng(55.845687, -4.420495);LatLng(55.84531, -4.419824);19;null
mousemove;{"min":0,"sec":27,"mili":310};LatLng(55.845652, -4.418674);Point(680, 20.383331);LatLng(55.845682, -4.420498);LatLng(55.845306, -4.419827);19;null
mousemove;{"min":0,"sec":27,"mili":310};LatLng(55.845652, -4.418674);Point(681, 16.383331);LatLng(55.845676, -4.4205);LatLng(55.8453, -4.41983);19;null
mousemove;{"min":0,"sec":27,"mili":310};LatLng(55.845647, -4.418671);Point(683, 15.383331);LatLng(55.84567, -4.420503);LatLng(55.845294, -4.419833);19;null
mousemove;{"min":0,"sec":27,"mili":310};LatLng(55.845653, -4.418668);Point(686, 10.383331);LatLng(55.845669, -4.420508);LatLng(55.845292, -4.419838);19;null
mousemove;{"min":0,"sec":27,"mili":421};LatLng(55.845655, -4.418658);Point(693, 4.383331);LatLng(55.845661, -4.420516);LatLng(55.845285, -4.419846);19;null
mousemove;{"min":0,"sec":27,"mili":421};LatLng(55.845665, -4.418634);Point(709, -8.616669);LatLng(55.845652, -4.420535);LatLng(55.845276, -4.419865);19;null
mousemove;{"min":0,"sec":27,"mili":421};LatLng(55.845653, -4.418655);Point(717, -13.616669);LatLng(55.845633, -4.420578);LatLng(55.845256, -4.419908);19;null
mousemove;{"min":0,"sec":27,"mili":421};LatLng(55.845662, -4.418631);Point(734, -24.616669);LatLng(55.845625, -4.4206);LatLng(55.845249, -4.419929);19;null
mousemove;{"min":0,"sec":27,"mili":421};LatLng(55.845661, -4.418623);Point(754, -34.616669);LatLng(55.845609, -4.420645);LatLng(55.845232, -4.419975);19;null
mousemove;{"min":0,"sec":27,"mili":421};LatLng(55.845653, -4.418647);Point(765, -39.616669);LatLng(55.845594, -4.420699);LatLng(55.845217, -4.420028);19;null
mousemove;{"min":0,"sec":27,"mili":421};LatLng(55.845661, -4.418609);Point(790, -49.616669);LatLng(55.845586, -4.420728);LatLng(55.84521, -4.420058);19;null
mousemove;{"min":0,"sec":27,"mili":421};LatLng(55.845656, -4.418636);Point(805, -56.616669);LatLng(55.845571, -4.420795);LatLng(55.845194, -4.420125);19;null
mousemove;{"min":0,"sec":27,"mili":421};LatLng(55.845652, -4.418647);Point(816, -60.616669);LatLng(55.84556, -4.420836);LatLng(55.845184, -4.420165);19;null
mousemove;{"min":0,"sec":27,"mili":524};LatLng(55.845658, -4.418623);Point(836, -68.616669);LatLng(55.845554, -4.420865);LatLng(55.845178, -4.420195);19;null
mousemove;{"min":0,"sec":27,"mili":524};LatLng(55.845652, -4.418639);Point(850, -72.616669);LatLng(55.845542, -4.420919);LatLng(55.845166, -4.420248);19;null
mousemove;{"min":0,"sec":27,"mili":524};LatLng(55.84565, -4.418655);Point(858, -75.616669);LatLng(55.845536, -4.420956);LatLng(55.84516, -4.420286);19;null
mousemove;{"min":0,"sec":27,"mili":524};LatLng(55.845647, -4.418671);Point(860, -76.616669);LatLng(55.845532, -4.420978);LatLng(55.845155, -4.420307);19;null
mousemove;{"min":0,"sec":27,"mili":524};LatLng(55.845646, -4.418671);Point(862, -76.616669);LatLng(55.84553, -4.420983);LatLng(55.845154, -4.420313);19;null
mousemove;{"min":0,"sec":27,"mili":524};LatLng(55.845649, -4.418671);Point(864, -78.616669);LatLng(55.84553, -4.420989);LatLng(55.845154, -4.420318);19;null
mousemove;{"min":0,"sec":27,"mili":524};LatLng(55.845646, -4.418671);Point(866, -78.616669);LatLng(55.845527, -4.420994);LatLng(55.845151, -4.420323);19;null
